Rval = 0x00000000, AmbaDSP_ImageUtility.c, AmbaIK_QueryArchMemorySize(), ID = 0, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitCfaFilters.c, ikc_cfa_leakage_anti_aliasing(), ID = 199, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitCfaFilters.c, ikc_cfa_leakage_anti_aliasing(), ID = 200, description : OK case
Rval = 0x01100008, AmbaDSP_IkcUnitCfaFilters.c, ikc_cfa_leakage_anti_aliasing(), ID = 201, description : fail case
Rval = 0x01100005, AmbaDSP_IkcUnitCfaFilters.c, ikc_cfa_noise(), ID = 202, description : null-ptr fail case
Rval = 0x01100005, AmbaDSP_IkcUnitCfaFilters.c, ikc_after_ce_gain(), ID = 203, description : null-ptr fail case
Rval = 0x01100005, AmbaDSP_IkcUnitCfaFilters.c, ikc_rgb_ir(), ID = 204, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitCfaFilters.c, ikc_rgb_ir(), ID = 205, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitCfaFilters.c, ikc_rgb_ir(), ID = 206, description : OK case
Rval = 0x01100005, AmbaDSP_IkcUnitCfaFilters.c, ikc_rgb_ir_sub(), ID = 207, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitCfaFilters.c, ikc_rgb_ir_sub(), ID = 208, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitCfaFilters.c, ikc_rgb_ir_sub(), ID = 209, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitCfaFilters.c, ikc_rgb_ir_sub(), ID = 210, description : OK case
Rval = 0x01100005, AmbaDSP_IkcUnitMctfAlgo.c, ikc_mctf(), ID = 211, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitMctfAlgo.c, ikc_mctf(), ID = 212, description : OK case
Rval = 0x01100005, AmbaDSP_IkcUnitMctfAlgo.c, ikc_mctf_pos_dep33(), ID = 213, description : null-ptr fail case
Rval = 0x01100005, AmbaDSP_IkcUnitSharpen.c, ikc_asf(), ID = 214, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitSharpen.c, ikc_asf(), ID = 215, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitSharpen.c, ikc_asf(), ID = 216, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitSharpen.c, ikc_asf(), ID = 217, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitSharpen.c, ikc_asf(), ID = 218, description : OK case
Rval = 0x01100005, AmbaDSP_IkcUnitSharpen.c, ikc_sharpen(), ID = 219, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitSharpen.c, ikc_sharpen(), ID = 220, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitSharpen.c, ikc_sharpen(), ID = 221, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitSharpen.c, ikc_sharpen(), ID = 222, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitSharpen.c, ikc_sharpen(), ID = 223, description : OK case
Rval = 0x01100005, AmbaDSP_IkcUnitSharpen.c, ikc_sharpen_both(), ID = 224, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitSharpen.c, ikc_sharpen_both(), ID = 225, description : OK case
Rval = 0x01100005, AmbaDSP_IkcUnitSharpen.c, ikc_sharpen_coring(), ID = 226, description : null-ptr fail case
Rval = 0x01100005, AmbaDSP_IkcUnitSharpen.c, ikc_sharpen_coring_idx_scale(), ID = 227, description : null-ptr fail case
Rval = 0x01100005, AmbaDSP_IkcUnitSharpen.c, ikc_sharpen_min_coring(), ID = 228, description : null-ptr fail case
Rval = 0x01100005, AmbaDSP_IkcUnitSharpen.c, ikc_sharpen_max_coring(), ID = 229, description : null-ptr fail case
Rval = 0x01100005, AmbaDSP_IkcUnitSharpen.c, ikc_sharpen_scale_coring(), ID = 230, description : null-ptr fail case
Rval = 0x01100005, AmbaDSP_IkcUnitSharpen.c, ikc_lnl(), ID = 231, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitSharpen.c, ikc_lnl(), ID = 232, description : OK case
Rval = 0x01100005, AmbaDSP_IkcUnitSharpen.c, ikc_lnl_tbl(), ID = 233, description : null-ptr fail case
Rval = 0x01100005, AmbaDSP_IkcUnitSharpen.c, ikc_fnlshp(), ID = 234, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitSharpen.c, ikc_fnlshp(), ID = 235, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitSharpen.c, ikc_fnlshp(), ID = 236, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitSharpen.c, ikc_fnlshp(), ID = 237, description : OK case
Rval = 0x01100005, AmbaDSP_IkcUnitSharpen.c, ikc_fnlshp_both(), ID = 238, description : null-ptr fail case
Rval = 0x01100005, AmbaDSP_IkcUnitSharpen.c, ikc_fnlshp_coring(), ID = 239, description : null-ptr fail case
Rval = 0x01100005, AmbaDSP_IkcUnitSharpen.c, ikc_fnlshp_coring_idx_scale(), ID = 240, description : null-ptr fail case
Rval = 0x01100005, AmbaDSP_IkcUnitSharpen.c, ikc_fnlshp_min_coring(), ID = 241, description : null-ptr fail case
Rval = 0x01100005, AmbaDSP_IkcUnitSharpen.c, ikc_fnlshp_max_coring(), ID = 242, description : null-ptr fail case
Rval = 0x01100005, AmbaDSP_IkcUnitSharpen.c, ikc_fnlshp_scale_coring(), ID = 243, description : null-ptr fail case
Rval = 0x01100005, AmbaDSP_IkcUnitSharpen.c, ikc_fnlshp_both_3d(), ID = 244, description : null-ptr fail case
